municipality_id,treated,supplement,month,incidents
38,1,0,2024-01,48.2
38,1,0,2024-02,45.19
38,1,0,2024-03,48.37
38,1,0,2024-04,45.97
38,1,0,2024-05,43.19
38,1,0,2024-06,43.23
38,1,0,2024-07,47.58
38,1,0,2024-08,44.85
38,1,0,2024-09,37.28
38,1,0,2024-10,46.6
38,1,0,2024-11,46.05
38,1,0,2024-12,43.23
38,1,0,2025-01,46.77
38,1,0,2025-02,37.97
38,1,0,2025-03,46.84
38,1,0,2025-04,50.1
38,1,0,2025-05,49.26
38,1,0,2025-06,48.57
38,1,0,2025-07,47.09
38,1,0,2025-08,49.33
38,1,0,2025-09,41.74
38,1,0,2025-10,45.37
38,1,0,2025-11,39.37
38,1,0,2025-12,46.0
38,1,0,2026-01,45.33
38,1,0,2026-02,43.58
38,1,0,2026-03,52.76
38,1,0,2026-04,47.53
38,1,0,2026-05,42.39
38,1,0,2026-06,43.13
38,1,0,2026-07,42.9
38,1,0,2026-08,43.92
38,1,0,2026-09,33.03
38,1,0,2026-10,45.2
38,1,0,2026-11,45.05
38,1,0,2026-12,37.4
38,1,0,2027-01,43.2
38,1,0,2027-02,39.14
39,0,0,2023-01,38.5
39,0,0,2023-02,39.16
39,0,0,2023-03,36.39
39,0,0,2023-04,39.53
39,0,0,2023-05,38.94
39,0,0,2023-06,37.68
39,0,0,2023-07,37.43
39,0,0,2023-08,37.36
39,0,0,2023-09,36.4
39,0,0,2023-10,33.39
39,0,0,2023-11,33.46
39,0,0,2023-12,36.31
39,0,0,2024-01,42.57
39,0,0,2024-02,35.94
39,0,0,2024-03,42.53
39,0,0,2024-04,32.57
39,0,0,2024-05,39.92
39,0,0,2024-06,36.67
39,0,0,2024-07,32.15
39,0,0,2024-08,34.01
39,0,0,2024-09,31.24
39,0,0,2024-10,35.76
39,0,0,2024-11,37.59
39,0,0,2024-12,36.32
39,0,0,2025-01,36.79
39,0,0,2025-02,42.68
39,0,0,2025-03,37.56
39,0,0,2025-04,42.46
39,0,0,2025-05,43.87
39,0,0,2025-06,34.06
39,0,0,2025-07,42.7
39,0,0,2025-08,39.56
39,0,0,2025-09,39.43
39,0,0,2025-10,35.46
39,0,0,2025-11,38.85
39,0,0,2025-12,41.16
39,0,0,2026-01,39.63
39,0,0,2026-02,39.75
39,0,0,2026-03,39.03
39,0,0,2026-04,38.27
39,0,0,2026-05,41.32
39,0,0,2026-06,34.71
39,0,0,2026-07,36.38
39,0,0,2026-08,35.34
39,0,0,2026-09,37.97
39,0,0,2026-10,36.08
39,0,0,2026-11,34.79
39,0,0,2026-12,32.96
39,0,0,2027-01,38.12
39,0,0,2027-02,37.53
40,1,0,2023-01,32.07
40,1,0,2023-02,27.07
40,1,0,2023-03,33.8
40,1,0,2023-04,30.28
40,1,0,2023-05,25.74
40,1,0,2023-06,34.94
40,1,0,2023-07,27.99
40,1,0,2023-08,27.34
40,1,0,2023-09,26.3
40,1,0,2023-10,27.48
40,1,0,2023-11,30.36
40,1,0,2023-12,28.07
40,1,0,2024-01,23.94
40,1,0,2024-02,28.54
40,1,0,2024-03,28.01
40,1,0,2024-04,33.8
40,1,0,2024-05,28.08
40,1,0,2024-06,31.05
40,1,0,2024-07,33.76
40,1,0,2024-08,31.44
40,1,0,2024-09,26.85
40,1,0,2024-10,27.57
40,1,0,2024-11,32.06
40,1,0,2024-12,27.93
40,1,0,2025-01,26.84
40,1,0,2025-02,30.91
40,1,0,2025-03,26.24
40,1,0,2025-04,35.01
40,1,0,2025-05,34.02
40,1,0,2025-06,29.52
40,1,0,2025-07,30.3
40,1,0,2025-08,30.38
40,1,0,2025-09,30.28
40,1,0,2025-10,25.02
40,1,0,2025-11,26.09
40,1,0,2025-12,28.55
40,1,0,2026-01,31.37
40,1,0,2026-02,28.79
40,1,0,2026-03,26.91
40,1,0,2026-04,28.99
40,1,0,2026-05,24.6
40,1,0,2026-06,24.13
40,1,0,2026-07,22.3
40,1,0,2026-08,22.13
40,1,0,2026-09,23.02
40,1,0,2026-10,27.74
40,1,0,2026-11,23.96
40,1,0,2026-12,28.36
40,1,0,2027-01,21.1
40,1,0,2027-02,29.49
41,1,0,2023-01,18.12
41,1,0,2023-02,18.77
41,1,0,2023-03,13.75
41,1,0,2023-04,22.85
41,1,0,2023-05,23.48
41,1,0,2023-06,23.03
41,1,0,2023-07,16.85
41,1,0,2023-08,19.17
41,1,0,2023-09,15.18
41,1,0,2023-10,20.2
41,1,0,2023-11,17.25
41,1,0,2023-12,20.03
41,1,0,2024-01,15.95
41,1,0,2024-02,19.38
41,1,0,2024-03,17.58
41,1,0,2024-04,23.5
41,1,0,2024-05,22.17
41,1,0,2024-06,17.94
41,1,0,2024-07,23.17
41,1,0,2024-08,16.03
41,1,0,2024-09,14.65
41,1,0,2024-10,20.46
41,1,0,2024-11,16.91
41,1,0,2024-12,12.19
41,1,0,2025-01,12.93
41,1,0,2025-02,15.57
41,1,0,2025-03,17.08
41,1,0,2025-04,19.74
41,1,0,2025-05,20.49
41,1,0,2025-06,17.87
41,1,0,2025-07,15.52
41,1,0,2025-08,20.64
41,1,0,2025-09,16.55
41,1,0,2025-10,14.53
41,1,0,2025-11,20.05
41,1,0,2025-12,18.57
41,1,0,2026-01,15.32
41,1,0,2026-02,23.56
41,1,0,2026-03,18.38
41,1,0,2026-04,17.12
41,1,0,2026-05,9.67
41,1,0,2026-06,14.38
41,1,0,2026-07,18.04
41,1,0,2026-08,14.23
41,1,0,2026-09,15.53
41,1,0,2026-10,14.89
41,1,0,2026-11,10.87
41,1,0,2026-12,11.11
41,1,0,2027-01,13.57
41,1,0,2027-02,10.02
42,0,0,2023-01,39.65
42,0,0,2023-02,42.81
42,0,0,2023-03,42.89
42,0,0,2023-04,48.16
42,0,0,2023-05,44.27
42,0,0,2023-06,37.59
42,0,0,2023-07,42.22
42,0,0,2023-08,37.21
42,0,0,2023-09,38.71
42,0,0,2023-10,36.64
42,0,0,2023-11,39.48
42,0,0,2023-12,37.23
42,0,0,2024-01,41.78
42,0,0,2024-02,42.3
42,0,0,2024-03,45.67
42,0,0,2024-04,43.97
42,0,0,2024-05,44.77
42,0,0,2024-06,45.16
42,0,0,2024-07,43.21
42,0,0,2024-08,42.58
42,0,0,2024-09,39.95
42,0,0,2024-10,41.81
42,0,0,2024-11,39.72
42,0,0,2024-12,43.0
42,0,0,2025-01,38.35
42,0,0,2025-02,38.71
42,0,0,2025-03,43.05
42,0,0,2025-04,44.96
42,0,0,2025-05,42.13
42,0,0,2025-06,47.18
42,0,0,2025-07,38.89
42,0,0,2025-08,41.37
42,0,0,2025-09,39.9
42,0,0,2025-10,44.9
42,0,0,2025-11,44.3
42,0,0,2025-12,47.7
42,0,0,2026-01,44.24
42,0,0,2026-02,44.54
42,0,0,2026-03,45.95
42,0,0,2026-04,41.97
42,0,0,2026-05,41.54
42,0,0,2026-06,40.33
42,0,0,2026-07,37.27
42,0,0,2026-08,43.27
42,0,0,2026-09,38.1
42,0,0,2026-10,36.19
42,0,0,2026-11,41.64
42,0,0,2026-12,41.49
42,0,0,2027-01,36.31
42,0,0,2027-02,40.78
43,0,0,2023-01,56.03
43,0,0,2023-02,54.56
43,0,0,2023-03,51.28
43,0,0,2023-04,48.02
43,0,0,2023-05,49.81
43,0,0,2023-06,50.1
43,0,0,2023-07,50.57
43,0,0,2023-08,51.19
43,0,0,2023-09,48.31
43,0,0,2023-10,48.31
43,0,0,2023-11,52.17
43,0,0,2023-12,48.42
43,0,0,2024-01,48.71
43,0,0,2024-02,49.96
43,0,0,2024-03,54.22
43,0,0,2024-04,53.52
43,0,0,2024-05,60.3
43,0,0,2024-06,52.89
43,0,0,2024-07,49.44
43,0,0,2024-08,50.8
43,0,0,2024-09,44.16
43,0,0,2024-10,45.59
43,0,0,2024-11,51.84
43,0,0,2024-12,49.48
43,0,0,2025-01,50.4
43,0,0,2025-02,54.86
43,0,0,2025-03,48.79
43,0,0,2025-04,53.51
43,0,0,2025-05,48.73
43,0,0,2025-06,51.74
43,0,0,2025-07,47.52
43,0,0,2025-08,44.31
43,0,0,2025-09,46.4
43,0,0,2025-10,50.14
43,0,0,2025-11,48.71
43,0,0,2025-12,50.75
43,0,0,2026-01,56.34
43,0,0,2026-02,48.58
43,0,0,2026-03,53.52
43,0,0,2026-04,55.25
43,0,0,2026-05,51.79
43,0,0,2026-06,49.08
43,0,0,2026-07,51.06
43,0,0,2026-08,49.69
43,0,0,2026-09,46.51
43,0,0,2026-10,51.29
43,0,0,2026-11,52.55
43,0,0,2026-12,49.63
43,0,0,2027-01,51.42
43,0,0,2027-02,49.91
44,1,0,2023-01,33.69
44,1,0,2023-02,37.83
44,1,0,2023-03,34.39
44,1,0,2023-04,36.84
44,1,0,2023-05,34.13
44,1,0,2023-06,33.35
44,1,0,2023-07,35.45
44,1,0,2023-08,29.24
44,1,0,2023-09,29.78
44,1,0,2023-10,35.63
44,1,0,2023-11,33.01
44,1,0,2023-12,32.6
44,1,0,2024-01,40.3
44,1,0,2024-02,34.8
44,1,0,2024-03,36.61
44,1,0,2024-04,38.25
44,1,0,2024-05,38.09
44,1,0,2024-06,35.51
44,1,0,2024-07,29.79
44,1,0,2024-08,34.41
44,1,0,2024-09,34.9
44,1,0,2024-10,37.2
44,1,0,2024-11,34.53
44,1,0,2024-12,35.65
44,1,0,2025-01,33.92
44,1,0,2025-02,40.54
44,1,0,2025-03,39.14
44,1,0,2025-04,35.79
44,1,0,2025-05,38.68
44,1,0,2025-06,37.89
44,1,0,2025-07,39.3
44,1,0,2025-08,37.68
44,1,0,2025-09,31.09
44,1,0,2025-10,34.64
44,1,0,2025-11,33.84
44,1,0,2025-12,32.73
44,1,0,2026-01,34.43
44,1,0,2026-02,31.61
44,1,0,2026-03,39.69
44,1,0,2026-04,33.25
44,1,0,2026-05,33.32
44,1,0,2026-06,31.99
44,1,0,2026-07,30.23
44,1,0,2026-08,26.56
44,1,0,2026-09,30.7
44,1,0,2026-10,22.66
44,1,0,2026-11,33.18
44,1,0,2026-12,28.03
44,1,0,2027-01,27.33
44,1,0,2027-02,34.14
45,1,0,2023-01,34.43
45,1,0,2023-02,31.46
45,1,0,2023-03,35.08
45,1,0,2023-04,39.67
45,1,0,2023-05,36.64
45,1,0,2023-06,34.48
45,1,0,2023-07,34.55
45,1,0,2023-08,34.96
45,1,0,2023-09,35.51
45,1,0,2023-10,33.22
45,1,0,2023-11,32.99
45,1,0,2023-12,33.09
45,1,0,2024-01,33.99
45,1,0,2024-02,37.53
45,1,0,2024-03,35.23
45,1,0,2024-04,35.99
45,1,0,2024-05,33.98
45,1,0,2024-06,37.46
45,1,0,2024-07,39.0
45,1,0,2024-08,32.48
45,1,0,2024-09,36.95
45,1,0,2024-10,35.42
45,1,0,2024-11,31.56
45,1,0,2024-12,30.75
45,1,0,2025-01,37.99
45,1,0,2025-02,37.68
45,1,0,2025-03,36.02
45,1,0,2025-04,36.95
45,1,0,2025-05,34.91
45,1,0,2025-06,36.59
45,1,0,2025-07,39.76
45,1,0,2025-08,33.43
45,1,0,2025-09,30.2
45,1,0,2025-10,31.37
45,1,0,2025-11,37.84
45,1,0,2025-12,33.99
45,1,0,2026-01,33.75
45,1,0,2026-02,29.79
45,1,0,2026-03,31.59
45,1,0,2026-04,34.7
45,1,0,2026-05,32.9
45,1,0,2026-06,30.05
45,1,0,2026-07,27.67
45,1,0,2026-08,32.94
45,1,0,2026-09,31.33
45,1,0,2026-10,29.01
45,1,0,2026-11,33.04
45,1,0,2026-12,33.15
45,1,0,2027-01,28.38
45,1,0,2027-02,36.78
46,1,0,2023-01,39.06
46,1,0,2023-02,38.9
46,1,0,2023-03,40.47
46,1,0,2023-04,38.42
46,1,0,2023-05,40.93
46,1,0,2023-06,35.37
46,1,0,2023-07,45.98
46,1,0,2023-08,34.98
46,1,0,2023-09,35.9
46,1,0,2023-10,40.87
46,1,0,2023-11,44.22
46,1,0,2023-12,32.16
46,1,0,2024-01,40.42
46,1,0,2024-02,37.69
46,1,0,2024-03,42.87
46,1,0,2024-04,39.68
46,1,0,2024-05,42.8
46,1,0,2024-06,41.54
46,1,0,2024-07,31.91
46,1,0,2024-08,39.13
46,1,0,2024-09,34.53
46,1,0,2024-10,36.73
46,1,0,2024-11,37.97
46,1,0,2024-12,39.69
46,1,0,2025-01,38.33
46,1,0,2025-02,39.41
46,1,0,2025-03,36.93
46,1,0,2025-04,41.45
46,1,0,2025-05,46.92
46,1,0,2025-06,34.97
46,1,0,2025-07,41.39
46,1,0,2025-08,34.18
46,1,0,2025-09,37.06
46,1,0,2025-10,37.88
46,1,0,2025-11,41.93
46,1,0,2025-12,37.59
46,1,0,2026-01,35.35
46,1,0,2026-02,37.2
46,1,0,2026-03,36.37
46,1,0,2026-04,35.52
46,1,0,2026-05,36.52
46,1,0,2026-06,33.96
46,1,0,2026-07,32.19
46,1,0,2026-08,34.08
46,1,0,2026-09,30.96
46,1,0,2026-10,31.53
46,1,0,2026-11,28.3
46,1,0,2026-12,34.41
46,1,0,2027-01,27.8
46,1,0,2027-02,36.53
47,1,0,2023-01,36.69
47,1,0,2023-02,35.36
47,1,0,2023-03,38.24
47,1,0,2023-04,34.81
47,1,0,2023-05,40.62
47,1,0,2023-06,34.84
47,1,0,2023-07,37.02
47,1,0,2023-08,31.02
47,1,0,2023-09,37.87
47,1,0,2023-10,34.46
47,1,0,2023-11,35.24
47,1,0,2023-12,38.0
47,1,0,2024-01,40.12
47,1,0,2024-02,37.91
47,1,0,2024-03,41.12
47,1,0,2024-04,39.45
47,1,0,2024-05,39.2
47,1,0,2024-06,40.99
47,1,0,2024-07,40.93
47,1,0,2024-08,34.75
47,1,0,2024-09,35.45
47,1,0,2024-10,36.48
47,1,0,2024-11,36.98
47,1,0,2024-12,38.85
47,1,0,2025-01,40.5
47,1,0,2025-02,40.3
47,1,0,2025-03,40.03
47,1,0,2025-04,36.5
47,1,0,2025-05,35.35
47,1,0,2025-06,37.58
47,1,0,2025-07,38.59
47,1,0,2025-08,34.28
47,1,0,2025-09,37.85
47,1,0,2025-10,35.82
47,1,0,2025-11,35.8
47,1,0,2025-12,34.19
47,1,0,2026-01,41.03
47,1,0,2026-02,43.88
47,1,0,2026-03,37.45
47,1,0,2026-04,37.26
47,1,0,2026-05,33.85
47,1,0,2026-06,35.71
47,1,0,2026-07,33.64
47,1,0,2026-08,34.67
47,1,0,2026-09,29.05
47,1,0,2026-10,31.4
47,1,0,2026-11,31.9
47,1,0,2026-12,31.82
47,1,0,2027-01,35.24
47,1,0,2027-02,30.25
48,1,1,2023-01,51.19
48,1,1,2023-02,40.62
48,1,1,2023-03,47.98
48,1,1,2023-04,42.32
48,1,1,2023-05,47.07
48,1,1,2023-06,50.15
48,1,1,2023-07,43.85
48,1,1,2023-08,46.0
48,1,1,2023-09,47.35
48,1,1,2023-10,46.28
48,1,1,2023-11,45.36
48,1,1,2023-12,46.85
48,1,1,2024-01,49.29
48,1,1,2024-02,48.28
48,1,1,2024-03,45.48
48,1,1,2024-04,46.29
48,1,1,2024-05,51.92
48,1,1,2024-06,49.72
48,1,1,2024-07,47.12
48,1,1,2024-08,53.96
48,1,1,2024-09,49.05
48,1,1,2024-10,43.88
48,1,1,2024-11,48.16
48,1,1,2024-12,48.81
48,1,1,2025-01,48.41
48,1,1,2025-02,47.16
48,1,1,2025-03,51.4
48,1,1,2025-04,46.57
48,1,1,2025-05,45.26
48,1,1,2025-06,49.32
48,1,1,2025-07,48.43
48,1,1,2025-08,46.68
48,1,1,2025-09,46.28
48,1,1,2025-10,52.61
48,1,1,2025-11,47.05
48,1,1,2025-12,54.66
48,1,1,2026-01,49.78
48,1,1,2026-02,48.87
48,1,1,2026-03,45.66
48,1,1,2026-04,45.35
48,1,1,2026-05,44.43
48,1,1,2026-06,37.32
48,1,1,2026-07,43.74
48,1,1,2026-08,44.64
48,1,1,2026-09,41.75
48,1,1,2026-10,39.49
48,1,1,2026-11,40.84
48,1,1,2026-12,39.92
48,1,1,2027-01,41.51
48,1,1,2027-02,44.46
49,1,1,2023-01,47.9
49,1,1,2023-02,46.95
49,1,1,2023-03,48.82
49,1,1,2023-04,51.33
49,1,1,2023-05,53.06
49,1,1,2023-06,50.02
49,1,1,2023-07,47.11
49,1,1,2023-08,51.64
49,1,1,2023-09,48.07
49,1,1,2023-10,45.4
49,1,1,2023-11,48.74
49,1,1,2023-12,49.73
49,1,1,2024-01,49.88
49,1,1,2024-02,50.03
49,1,1,2024-03,48.24
49,1,1,2024-04,46.3
49,1,1,2024-05,53.37
49,1,1,2024-06,51.85
49,1,1,2024-07,48.41
49,1,1,2024-08,49.03
49,1,1,2024-09,51.17
49,1,1,2024-10,47.13
49,1,1,2024-11,47.46
49,1,1,2024-12,46.63
49,1,1,2025-01,53.38
49,1,1,2025-02,52.81
49,1,1,2025-03,49.62
49,1,1,2025-04,50.82
49,1,1,2025-05,50.2
49,1,1,2025-06,45.98
49,1,1,2025-07,46.63
49,1,1,2025-08,44.12
49,1,1,2025-09,49.42
49,1,1,2025-10,50.1
49,1,1,2025-11,49.2
49,1,1,2025-12,46.51
49,1,1,2026-01,47.77
49,1,1,2026-02,47.01
49,1,1,2026-03,45.24
49,1,1,2026-04,46.6
49,1,1,2026-05,42.61
49,1,1,2026-06,45.39
49,1,1,2026-07,45.58
49,1,1,2026-08,37.97
49,1,1,2026-09,43.97
49,1,1,2026-10,45.43
49,1,1,2026-11,39.49
49,1,1,2026-12,40.18
49,1,1,2027-01,43.13
49,1,1,2027-02,41.77
50,0,0,2023-01,41.45
50,0,0,2023-02,47.36
50,0,0,2023-03,46.56
50,0,0,2023-04,44.23
50,0,0,2023-05,50.21
50,0,0,2023-06,43.18
50,0,0,2023-07,42.86
50,0,0,2023-08,47.3
50,0,0,2023-09,40.04
50,0,0,2023-10,44.34
50,0,0,2023-11,40.11
50,0,0,2023-12,42.35
50,0,0,2024-01,46.48
50,0,0,2024-02,42.44
50,0,0,2024-03,47.05
50,0,0,2024-04,38.84
50,0,0,2024-05,45.2
50,0,0,2024-06,40.69
50,0,0,2024-07,43.24
50,0,0,2024-08,37.3
50,0,0,2024-09,36.78
50,0,0,2024-10,38.35
50,0,0,2024-11,44.83
50,0,0,2024-12,45.32
50,0,0,2025-01,42.7
50,0,0,2025-02,42.25
50,0,0,2025-03,42.51
50,0,0,2025-04,43.4
50,0,0,2025-05,45.74
50,0,0,2025-06,45.42
50,0,0,2025-07,40.56
50,0,0,2025-08,38.46
50,0,0,2025-09,42.71
50,0,0,2025-10,38.93
50,0,0,2025-11,40.57
50,0,0,2025-12,42.97
50,0,0,2026-01,42.09
50,0,0,2026-02,42.74
50,0,0,2026-03,47.17
50,0,0,2026-04,46.99
50,0,0,2026-05,43.55
50,0,0,2026-06,45.63
50,0,0,2026-07,48.0
50,0,0,2026-08,38.83
50,0,0,2026-09,47.01
50,0,0,2026-10,46.07
50,0,0,2026-11,39.3
50,0,0,2026-12,36.43
50,0,0,2027-01,43.06
50,0,0,2027-02,38.6
51,1,1,2023-01,33.3
51,1,1,2023-02,28.77
51,1,1,2023-03,31.44
51,1,1,2023-04,34.99
51,1,1,2023-05,28.83
51,1,1,2023-06,28.25
51,1,1,2023-07,30.73
51,1,1,2023-08,31.12
51,1,1,2023-09,28.95
51,1,1,2023-10,30.13
51,1,1,2023-11,29.9
51,1,1,2023-12,27.74
51,1,1,2024-01,34.6
51,1,1,2024-02,32.45
51,1,1,2024-03,32.32
51,1,1,2024-04,28.62
51,1,1,2024-05,34.93
51,1,1,2024-06,31.32
51,1,1,2024-07,28.52
51,1,1,2024-08,27.3
51,1,1,2024-09,30.8
51,1,1,2024-10,29.18
51,1,1,2024-11,28.92
51,1,1,2024-12,29.44
51,1,1,2025-01,31.97
51,1,1,2025-02,32.15
51,1,1,2025-03,34.21
51,1,1,2025-04,29.9
51,1,1,2025-05,32.4
51,1,1,2025-06,37.61
51,1,1,2025-07,31.04
51,1,1,2025-08,30.06
51,1,1,2025-09,34.09
51,1,1,2025-10,25.67
51,1,1,2025-11,30.47
51,1,1,2025-12,28.39
51,1,1,2026-01,31.45
51,1,1,2026-02,30.43
51,1,1,2026-03,28.38
51,1,1,2026-04,28.94
51,1,1,2026-05,29.17
51,1,1,2026-06,24.76
51,1,1,2026-07,25.83
51,1,1,2026-08,23.97
51,1,1,2026-09,27.68
51,1,1,2026-10,25.75
51,1,1,2026-11,21.3
51,1,1,2026-12,23.27
51,1,1,2027-01,27.18
51,1,1,2027-02,24.97
52,0,0,2023-01,37.68
52,0,0,2023-02,41.87
52,0,0,2023-03,43.08
52,0,0,2023-04,41.34
52,0,0,2023-05,44.39
52,0,0,2023-06,41.25
52,0,0,2023-07,39.17
52,0,0,2023-08,41.81
52,0,0,2023-09,37.44
52,0,0,2023-10,41.53
52,0,0,2023-11,35.94
52,0,0,2023-12,39.92
52,0,0,2024-01,40.3
52,0,0,2024-02,43.48
52,0,0,2024-03,44.18
52,0,0,2024-04,45.27
52,0,0,2024-05,41.21
52,0,0,2024-06,39.91
52,0,0,2024-07,40.76
52,0,0,2024-08,39.37
52,0,0,2024-09,40.47
52,0,0,2024-10,36.57
52,0,0,2024-11,39.44
52,0,0,2024-12,43.0
52,0,0,2025-01,44.92
52,0,0,2025-02,41.52
52,0,0,2025-03,50.28
52,0,0,2025-04,42.68
52,0,0,2025-05,45.32
52,0,0,2025-06,44.3
52,0,0,2025-07,34.52
52,0,0,2025-08,39.86
52,0,0,2025-09,39.56
52,0,0,2025-10,38.69
52,0,0,2025-11,33.13
52,0,0,2025-12,41.76
52,0,0,2026-01,43.1
52,0,0,2026-02,43.9
52,0,0,2026-03,45.46
52,0,0,2026-04,45.99
52,0,0,2026-05,44.8
52,0,0,2026-06,36.84
52,0,0,2026-07,39.61
52,0,0,2026-08,46.08
52,0,0,2026-09,42.28
52,0,0,2026-10,40.38
52,0,0,2026-11,37.57
52,0,0,2026-12,39.29
52,0,0,2027-01,42.71
52,0,0,2027-02,42.91
53,0,0,2023-01,37.8
53,0,0,2023-02,43.45
53,0,0,2023-03,40.92
53,0,0,2023-04,36.99
53,0,0,2023-05,38.0
53,0,0,2023-06,38.07
53,0,0,2023-07,34.86
53,0,0,2023-08,38.78
53,0,0,2023-09,36.37
53,0,0,2023-10,35.93
53,0,0,2023-11,33.1
53,0,0,2023-12,36.48
53,0,0,2024-01,38.38
53,0,0,2024-02,37.02
53,0,0,2024-03,30.96
53,0,0,2024-04,42.01
53,0,0,2024-05,38.3
53,0,0,2024-06,41.97
53,0,0,2024-07,29.99
53,0,0,2024-08,30.62
53,0,0,2024-09,32.33
53,0,0,2024-10,36.13
53,0,0,2024-11,33.41
53,0,0,2024-12,32.12
53,0,0,2025-01,34.25
53,0,0,2025-02,33.66
53,0,0,2025-03,33.68
53,0,0,2025-04,35.48
53,0,0,2025-05,35.07
53,0,0,2025-06,37.45
53,0,0,2025-07,34.18
53,0,0,2025-08,41.81
53,0,0,2025-09,35.4
53,0,0,2025-10,35.11
53,0,0,2025-11,38.07
53,0,0,2025-12,28.23
53,0,0,2026-01,40.17
53,0,0,2026-02,41.17
53,0,0,2026-03,38.82
53,0,0,2026-04,35.54
53,0,0,2026-05,34.74
53,0,0,2026-06,40.6
53,0,0,2026-07,35.8
53,0,0,2026-08,35.21
53,0,0,2026-09,35.2
53,0,0,2026-10,32.65
53,0,0,2026-11,37.42
53,0,0,2026-12,34.75
53,0,0,2027-01,36.3
53,0,0,2027-02,39.52
54,1,0,2023-01,41.74
54,1,0,2023-02,44.03
54,1,0,2023-03,36.86
54,1,0,2023-04,40.6
54,1,0,2023-05,36.27
54,1,0,2023-06,39.15
54,1,0,2023-07,40.45
54,1,0,2023-08,36.65
54,1,0,2023-09,37.69
54,1,0,2023-10,33.97
54,1,0,2023-11,36.31
54,1,0,2023-12,39.54
54,1,0,2024-01,41.52
54,1,0,2024-02,41.58
54,1,0,2024-03,39.18
54,1,0,2024-04,44.68
54,1,0,2024-05,41.6
54,1,0,2024-06,40.21
54,1,0,2024-07,37.87
54,1,0,2024-08,42.58
54,1,0,2024-09,35.87
54,1,0,2024-10,37.3
54,1,0,2024-11,40.85
54,1,0,2024-12,42.97
54,1,0,2025-01,36.53
54,1,0,2025-02,36.62
54,1,0,2025-03,36.99
54,1,0,2025-04,45.44
54,1,0,2025-05,37.35
54,1,0,2025-06,36.65
54,1,0,2025-07,44.43
54,1,0,2025-08,40.37
54,1,0,2025-09,39.18
54,1,0,2025-10,35.52
54,1,0,2025-11,35.51
54,1,0,2025-12,40.62
54,1,0,2026-01,40.91
54,1,0,2026-02,41.43
54,1,0,2026-03,41.15
54,1,0,2026-04,36.02
54,1,0,2026-05,39.24
54,1,0,2026-06,33.01
54,1,0,2026-07,34.7
54,1,0,2026-08,33.98
54,1,0,2026-09,29.73
54,1,0,2026-10,34.03
54,1,0,2026-11,36.27
54,1,0,2026-12,29.89
54,1,0,2027-01,31.01
54,1,0,2027-02,35.9
55,1,0,2023-01,20.33
55,1,0,2023-02,24.91
55,1,0,2023-03,24.87
55,1,0,2023-04,25.58
55,1,0,2023-05,26.02
55,1,0,2023-06,24.44
55,1,0,2023-07,22.69
55,1,0,2023-08,25.47
55,1,0,2023-09,16.67
55,1,0,2023-10,22.42
55,1,0,2023-11,19.09
55,1,0,2023-12,18.98
55,1,0,2024-01,19.56
55,1,0,2024-02,22.66
55,1,0,2024-03,25.83
55,1,0,2024-04,26.37
55,1,0,2024-05,21.25
55,1,0,2024-06,24.31
55,1,0,2024-07,16.45
55,1,0,2024-08,19.87
55,1,0,2024-09,20.63
55,1,0,2024-10,22.37
55,1,0,2024-11,15.73
55,1,0,2024-12,21.77
55,1,0,2025-01,21.92
55,1,0,2025-02,23.99
55,1,0,2025-03,21.93
55,1,0,2025-04,19.43
55,1,0,2025-05,23.93
55,1,0,2025-06,26.55
55,1,0,2025-07,23.24
55,1,0,2025-08,21.3
55,1,0,2025-09,23.26
55,1,0,2025-10,20.38
55,1,0,2025-11,24.94
55,1,0,2025-12,18.7
55,1,0,2026-01,21.93
55,1,0,2026-02,19.88
55,1,0,2026-03,21.35
55,1,0,2026-04,18.56
55,1,0,2026-05,15.77
55,1,0,2026-06,18.08
55,1,0,2026-07,10.65
55,1,0,2026-08,16.83
55,1,0,2026-09,17.07
55,1,0,2026-10,14.31
55,1,0,2026-11,13.06
55,1,0,2026-12,13.75
55,1,0,2027-01,16.8
55,1,0,2027-02,21.7
56,0,0,2023-01,25.04
56,0,0,2023-02,28.39
56,0,0,2023-03,28.14
56,0,0,2023-04,22.36
56,0,0,2023-05,26.75
56,0,0,2023-06,25.5
56,0,0,2023-07,19.51
56,0,0,2023-08,24.09
56,0,0,2023-09,21.71
56,0,0,2023-10,22.23
56,0,0,2023-11,20.76
56,0,0,2023-12,25.18
56,0,0,2024-01,28.03
56,0,0,2024-02,26.31
56,0,0,2024-03,30.8
56,0,0,2024-04,25.11
56,0,0,2024-05,28.08
56,0,0,2024-06,28.26
56,0,0,2024-07,24.15
56,0,0,2024-08,29.49
56,0,0,2024-09,17.49
56,0,0,2024-10,27.87
56,0,0,2024-11,26.9
56,0,0,2024-12,26.0
56,0,0,2025-01,23.94
56,0,0,2025-02,27.79
56,0,0,2025-03,29.0
56,0,0,2025-04,27.48
56,0,0,2025-05,26.71
56,0,0,2025-06,28.61
56,0,0,2025-07,26.6
56,0,0,2025-08,28.45
56,0,0,2025-09,23.65
56,0,0,2025-10,26.44
56,0,0,2025-11,26.65
56,0,0,2025-12,24.4
56,0,0,2026-01,28.93
56,0,0,2026-02,22.49
56,0,0,2026-03,30.15
56,0,0,2026-04,24.95
56,0,0,2026-05,24.65
56,0,0,2026-06,25.83
56,0,0,2026-07,23.89
56,0,0,2026-08,23.2
